620,Victoria_University__Werribee_Rank
621,Victoria_University_City_King_Rank
622,Victorian_Academy_Of_Commerce_and_Technology_Startups_(VACTS)_Rank
623,Victorian_Institute_of_Culinary_Arts___Technology__Main_Campus_-_Spotswood_Rank
624,Victorian_Institute_of_Culinary_Arts___Technology__Regional_Campus_1_-_Kerang_Scoresby_st_Rank
625,Victorian_Institute_of_Culinary_Arts___Technology__Regional_Campus_2_-_Kerang_Wellington_st_Rank
626,Victorian_Institute_of_Culinary_Arts___Technology__Regional_Campus_3_-_Shepparton_Rank
627,VIT_(Victorian_Institute_of_Technology)__Abbotsford_Campus_Rank
628,VIT_(Victorian_Institute_of_Technology)__Melbourne_CBD_Campus_Rank
629,Whitehouse_Institute_of_Design__Australia_Rank
630,William_Angliss_Institute_Rank
631,Yorke_Institute_Rank
632,NUMBER_OF_MEDICAL_WORKERS
633,TOTAL_MED_STAFF_PER_SUBURB
634,SUBURB_MED_STAFF_PRESENCE_BY_TYPE_RANK
635,POP_PER_DOC
636,POP_PER_DOC_TYPE
637,TOTAL_VIC_MED_STAFF
638,REAL_SUBURB_MED_STAFF_PRESENCE_RANK
639,SUBURB_ADJUSTED_MED_STAFF_PRESENCE_RANK
640,SUBURB_ADJUSTED_MED_STAFF_BY_TYPE_PRESENCE_RANK
641,POPULATION_ADJUSTED_MED_STAFF_RATING
642,SUBURB_MED_FAC_FLAG
643,SUBURB_PATHOLOGY_AND_DIAGNOSTIC_IMAGING_SERVICES_FAC_FLAG
644,SUBURB_CHIROPRACTIC_AND_OSTEOPATHIC_SERVICES_FAC_FLAG
645,SUBURB_HOSPITALS_EXCEPT_PSYCHIATRIC_HOSPITALS_FAC_FLAG
646,SUBURB_AGED_CARE_RESIDENTIAL_SERVICES_FAC_FLAG
647,SUBURB_OTHER_ALLIED_HEALTH_SERVICES_FAC_FLAG
648,SUBURB_GENERAL_PRACTICE_MEDICAL_SERVICES_FAC_FLAG
649,SUBURB_PHYSIOTHERAPY_SERVICES_FAC_FLAG
650,SUBURB_SPECIALIST_MEDICAL_SERVICES_FAC_FLAG
651,SUBURB_DENTAL_SERVICES_FAC_FLAG
652,SUBURB_OPTOMETRY_OPTICAL_DISPENSING_SERVICES_FAC_FLAG
653,SUBURB_OTHER_HEALTH_CARE_SERVICES_FAC_FLAG
654,SUBURB_AMBULANCE_SERVICES_FAC_FLAG
655,SUBURB_RESIDENTIAL_CARE_SERVICES_FAC_FLAG
656,SUBURB_ALLIED_HEALTH_SERVICES_FAC_FLAG
657,SUBURB_PSYCHIATRIC_HOSPITALS_FAC_FLAG
658,SUBURB_HOSPITAL_FAC_FLAG
659,SUBURB_MEDICAL_SERVICES_FAC_FLAG
660,SUBURB_OTHER_RESIDENTIAL_CARE_SERVICES_FAC_FLAG
661,SUBURB_MEDICAL_AND_OTHER_HEALTH_CARE_SERVICES_FAC_FLAG
662,Aged_Care_Residential_Services
663,Allied_Health_Services
664,Ambulance_Services
665,Chiropractic_and_Osteopathic_Services
666,Dental_Services
667,General_Practice_Medical_Services
668,Hospitals
669,Hospitals_except_Psychiatric_Hospitals
670,Medical_and_Other_Health_Care_Services
671,Medical_Services
672,No_medical_facilities_in_the_area
673,Optometry_and_Optical_Dispensing
674,Other_Allied_Health_Services
675,Other_Residential_Care_Services
676,Pathology_and_Diagnostic_Imaging_Services
677,Physiotherapy_Services
678,Psychiatric_Hospitals
679,Residential_Care_Services
680,Specialist_Medical_Services
681,NUMBER_OF_POLICE_PLACE_OF_WORK
682,SUBURB_POLICE_STATION_FLAG
683,POP_PER_COP
684,TOTAL_VIC_POL
685,SUBURB_POLICE_PRESENCE_RANK
686,SUBURB_ADJUSTED_POLICE_PRESENCE_RANK
687,POPULATION_ADJUSTED_POLICE_RATING
688,Acholi_Population
689,African_Languages__nec_Population
690,African_Languages__nfd_Population
691,Afrikaans_Population
692,Akan_Population
693,Albanian_Population
694,Amharic_Population
695,Anuak_Population
696,Arabic_Population
697,Armenian_Population
698,Assyrian_Neo_Aramaic_Population
699,Bengali_Population
700,Bisaya_Population
701,Bosnian_Population
702,Bulgarian_Population
703,Burmese_and_Related_Languages__nec_Population
704,Burmese_and_Related_Languages__nfd_Population
705,Burmese_Population
706,Cantonese_Population
707,Catalan_Population
708,Cebuano_Population
709,Chaldean_Neo_Aramaic_Population
710,Chin_Haka_Population
711,Chinese__nfd_Population
712,Creole__nfd_Population
713,Croatian_Population
714,Czech_Population
715,Danish_Population
716,Dari_Population
717,Dhivehi_Population
718,Dinka_Population
719,Dravidian__nec_Population
720,Dutch_Population
721,English_Population
722,Estonian_Population
723,Fijian_Population
724,Filipino_Population
725,Finnish_Population
726,French_Creole__nfd_Population
727,French_Population
728,German_Population
729,Greek_Population
730,Gujarati_Population
731,Hakka_Population
732,Harari_Population
733,Hausa_Population
734,Hazaraghi_Population
735,Hebrew_Population
736,Hindi_Population
737,Hungarian_Population
738,Iban_Population
739,Igbo_Population
740,Ilonggo__Hiligaynon__Population
741,Inadequately_described_Population
742,Indonesian_Population
743,Iranic__nfd_Population
744,Italian_Population
745,Japanese_Population
746,Kannada_Population
747,Karen_Population
748,Khmer_Population
749,Kinyarwanda__Rwanda__Population
750,Kirundi__Rundi__Population
751,Konkani_Population
752,Korean_Population
753,Kurdish_Population
754,Lao_Population
755,Lithuanian_Population
756,Loma__Lorma__Population
757,Luganda_Population
758,Macedonian_Population
759,Malay_Population
760,Malayalam_Population
761,Maltese_Population
762,Mandarin_Population
763,Maori__Cook_Island__Population
764,Maori__New_Zealand__Population
765,Marathi_Population
766,Mauritian_Creole_Population
767,Min_Nan_Population
768,Mongolian_Population
769,Nepali_Population
770,Norwegian_Population
771,Not_stated_Population
772,Nuer_Population
773,Nyanja__Chichewa__Population
774,Oriya_Population
775,Oromo_Population
776,Other_Southern_Asian_Languages_Population
777,Pashto_Population
778,Persian__excluding_Dari__Population
779,Pidgin__nfd_Population
780,Polish_Population
781,Portuguese_Population
782,Punjabi_Population
783,Rohingya_Population
784,Romanian_Population
785,Russian_Population
786,Samoan_Population
787,Serbian_Population
788,Shilluk_Population
789,Shona_Population
790,Sindhi_Population
791,Sinhalese_Population
792,Slovak_Population
793,Slovene_Population
794,Somali_Population
795,Southern_Asian_Languages__nfd_Population
796,Spanish_Population
797,Swahili_Population
798,Swedish_Population
799,Tagalog_Population
800,Tamil_Population
801,Telugu_Population
802,Tetum_Population
803,Thai_Population
804,Tibetan_Population
805,Tigrinya_Population
806,Tok_Pisin__Neomelanesian__Population
807,Tongan_Population
808,Tswana_Population
809,Turkish_Population
810,Tuvaluan_Population
811,Ukrainian_Population
812,Urdu_Population
813,Vietnamese_Population
814,Wu_Population
815,Yoruba_Population
816,Zomi_Population
817,SUBURB_SPEAKS_ABORIGINAL_ENGLISH
818,SUBURB_SPEAKS_ACHOLI
819,SUBURB_SPEAKS_AFRICAN_LANGUAGES
820,SUBURB_SPEAKS_AFRIKAANS
821,SUBURB_SPEAKS_AKAN
822,SUBURB_SPEAKS_ALBANIAN
823,SUBURB_SPEAKS_AMERICAN_LANGUAGES
824,SUBURB_SPEAKS_AMHARIC
825,SUBURB_SPEAKS_ANUAK
826,SUBURB_SPEAKS_ARABIC
827,SUBURB_SPEAKS_ARMENIAN
828,SUBURB_SPEAKS_AROMUNIAN_(MACEDO-ROMANIAN)
829,SUBURB_SPEAKS_ASSAMESE
830,SUBURB_SPEAKS_ASSYRIAN_NEO-ARAMAIC
831,SUBURB_SPEAKS_AUSLAN
832,SUBURB_SPEAKS_AUSTRALIAN_INDIGENOUS_LANGUAGES
833,SUBURB_SPEAKS_AZERI
834,SUBURB_SPEAKS_BALINESE
835,SUBURB_SPEAKS_BALOCHI
836,SUBURB_SPEAKS_BARI
837,SUBURB_SPEAKS_BASQUE
838,SUBURB_SPEAKS_BASSA
839,SUBURB_SPEAKS_BELORUSSIAN
840,SUBURB_SPEAKS_BEMBA
841,SUBURB_SPEAKS_BENGALI
842,SUBURB_SPEAKS_BIDJARA
843,SUBURB_SPEAKS_BIKOL
844,SUBURB_SPEAKS_BISAYA
845,SUBURB_SPEAKS_BISLAMA
846,SUBURB_SPEAKS_BOSNIAN
847,SUBURB_SPEAKS_BULGARIAN
848,SUBURB_SPEAKS_BURMESE
849,SUBURB_SPEAKS_BURMESE_AND_RELATED_LANGUAGES
850,SUBURB_SPEAKS_CANTONESE
851,SUBURB_SPEAKS_CATALAN
852,SUBURB_SPEAKS_CEBUANO
853,SUBURB_SPEAKS_CELTIC
854,SUBURB_SPEAKS_CHALDEAN_NEO-ARAMAIC
855,SUBURB_SPEAKS_CHIN_HAKA
856,SUBURB_SPEAKS_CHINESE
857,SUBURB_SPEAKS_CREOLE
858,SUBURB_SPEAKS_CROATIAN
859,SUBURB_SPEAKS_CYPRIOT
860,SUBURB_SPEAKS_CZECH
861,SUBURB_SPEAKS_CZECHOSLOVAKIAN
862,SUBURB_SPEAKS_DAN_(GIO-DAN)
863,SUBURB_SPEAKS_DANISH
864,SUBURB_SPEAKS_DARI
865,SUBURB_SPEAKS_DHIVEHI
866,SUBURB_SPEAKS_DINKA
867,SUBURB_SPEAKS_DJAMBARRPUYNGU
868,SUBURB_SPEAKS_DRAVIDIAN
869,SUBURB_SPEAKS_DUTCH
870,SUBURB_SPEAKS_EASTERN_EUROPEAN_LANGUAGES
871,SUBURB_SPEAKS_ENGLISH
872,SUBURB_SPEAKS_ESTONIAN
873,SUBURB_SPEAKS_EWE
874,SUBURB_SPEAKS_FIJIAN
875,SUBURB_SPEAKS_FIJIAN_HINDUSTANI
876,SUBURB_SPEAKS_FILIPINO
877,SUBURB_SPEAKS_FINNISH
878,SUBURB_SPEAKS_FRENCH
879,SUBURB_SPEAKS_FRENCH_CREOLE
880,SUBURB_SPEAKS_FRISIAN
881,SUBURB_SPEAKS_FULFULDE
882,SUBURB_SPEAKS_GA
883,SUBURB_SPEAKS_GAELIC_(SCOTLAND)
884,SUBURB_SPEAKS_GEORGIAN
885,SUBURB_SPEAKS_GERMAN
886,SUBURB_SPEAKS_GILBERTESE
887,SUBURB_SPEAKS_GREEK
888,SUBURB_SPEAKS_GUJARATI
889,SUBURB_SPEAKS_GUUGU_YIMIDHIRR
890,SUBURB_SPEAKS_HAKKA
891,SUBURB_SPEAKS_HARARI
892,SUBURB_SPEAKS_HAUSA
893,SUBURB_SPEAKS_HAZARAGHI
894,SUBURB_SPEAKS_HEBREW
895,SUBURB_SPEAKS_HINDI
896,SUBURB_SPEAKS_HMONG
897,SUBURB_SPEAKS_HUNGARIAN
898,SUBURB_SPEAKS_IBAN
899,SUBURB_SPEAKS_IBERIAN_ROMANCE
900,SUBURB_SPEAKS_ICELANDIC
901,SUBURB_SPEAKS_IGBO
902,SUBURB_SPEAKS_IIOKANO
903,SUBURB_SPEAKS_ILONGGO_(HILIGAYNON)
904,SUBURB_SPEAKS_INADEQUATELY_DESCRIBED
905,SUBURB_SPEAKS_INDO-ARYAN
906,SUBURB_SPEAKS_INDONESIAN
907,SUBURB_SPEAKS_INVENTED_LANGUAGES
908,SUBURB_SPEAKS_IRANIC
909,SUBURB_SPEAKS_IRISH
910,SUBURB_SPEAKS_ITALIAN
911,SUBURB_SPEAKS_JAPANESE
912,SUBURB_SPEAKS_JAVANESE
913,SUBURB_SPEAKS_KANAI
914,SUBURB_SPEAKS_KANNADA
915,SUBURB_SPEAKS_KAREN
916,SUBURB_SPEAKS_KASHMIRI
917,SUBURB_SPEAKS_KEY_WORD_SIGN_AUSTRALIA
918,SUBURB_SPEAKS_KHMER
919,SUBURB_SPEAKS_KIKUYU
920,SUBURB_SPEAKS_KINYARWANDA_(RWANDA)
921,SUBURB_SPEAKS_KIRUNDI_(RUNDI)
922,SUBURB_SPEAKS_KONKANI
923,SUBURB_SPEAKS_KOREAN
924,SUBURB_SPEAKS_KRAHN
925,SUBURB_SPEAKS_KRIO
926,SUBURB_SPEAKS_KRIOL
927,SUBURB_SPEAKS_KUNE
928,SUBURB_SPEAKS_KURDISH
929,SUBURB_SPEAKS_LAO
930,SUBURB_SPEAKS_LATIN
931,SUBURB_SPEAKS_LATVIAN
932,SUBURB_SPEAKS_LETZEBURGISH
933,SUBURB_SPEAKS_LIBERIAN_(LIBERIAN_ENGLISH)
934,SUBURB_SPEAKS_LINGALA
935,SUBURB_SPEAKS_LITHUANIAN
936,SUBURB_SPEAKS_LOMA_(LORMA)
937,SUBURB_SPEAKS_LUGANDA
938,SUBURB_SPEAKS_LUO
939,SUBURB_SPEAKS_MACEDONIAN
940,SUBURB_SPEAKS_MADI
941,SUBURB_SPEAKS_MALAY
942,SUBURB_SPEAKS_MALAYALAM
943,SUBURB_SPEAKS_MALTESE
944,SUBURB_SPEAKS_MANDAEAN_(MANDAIC)
945,SUBURB_SPEAKS_MANDARIN
946,SUBURB_SPEAKS_MANDINKA
947,SUBURB_SPEAKS_MANN
948,SUBURB_SPEAKS_MANYJILYJARRA
949,SUBURB_SPEAKS_MAORI_(COOK_ISLAND)
950,SUBURB_SPEAKS_MAORI_(NEW_ZEALAND)
951,SUBURB_SPEAKS_MARATHI
952,SUBURB_SPEAKS_MAURITIAN_CREOLE
953,SUBURB_SPEAKS_MIDDLE_EASTERN_SEMITIC_LANGUAGES
954,SUBURB_SPEAKS_MIN_NAN
955,SUBURB_SPEAKS_MON
956,SUBURB_SPEAKS_MON-KHMER
957,SUBURB_SPEAKS_MONGOLIAN
958,SUBURB_SPEAKS_MORO_(NUBA_MORO)
959,SUBURB_SPEAKS_MOTU_(HIRIMOTU)
960,SUBURB_SPEAKS_MURRINH_PATHA
961,SUBURB_SPEAKS_NAURUAN
962,SUBURB_SPEAKS_NDEBELE
963,SUBURB_SPEAKS_NEPALI
964,SUBURB_SPEAKS_NGARRINDJERI
965,SUBURB_SPEAKS_NIUE
966,SUBURB_SPEAKS_NORF'K-PITCAIRN
967,SUBURB_SPEAKS_NORWEGIAN
968,SUBURB_SPEAKS_NUER
969,SUBURB_SPEAKS_NYANJA_(CHICHEWA)
970,SUBURB_SPEAKS_NYUNGAR
971,SUBURB_SPEAKS_OCEANIAN_PIDGINS_AND_CREOLES
972,SUBURB_SPEAKS_ORIYA
973,SUBURB_SPEAKS_OROMO
974,SUBURB_SPEAKS_OTHER_EASTERN_ASIAN_LANGUAGES
975,SUBURB_SPEAKS_OTHER_SOUTHEAST_ASIAN_LANGUAGES
976,SUBURB_SPEAKS_OTHER_SOUTHERN_ASIAN_LANGUAGES
977,SUBURB_SPEAKS_OTHER_SOUTHERN_EUROPEAN_LANGUAGES
978,SUBURB_SPEAKS_PAAKANTYI
979,SUBURB_SPEAKS_PACIFIC_AUSTRONESIAN_LANGUAGES
980,SUBURB_SPEAKS_PAMPANGAN
981,SUBURB_SPEAKS_PAPUA_NEW_GUINEA_LANGUAGES
982,SUBURB_SPEAKS_PASHTO
983,SUBURB_SPEAKS_PERSIAN_(EXCLUDING_DARI)
984,SUBURB_SPEAKS_PIDGIN
985,SUBURB_SPEAKS_PITJANTJATJARA
986,SUBURB_SPEAKS_POLISH
987,SUBURB_SPEAKS_PORTUGUESE
988,SUBURB_SPEAKS_PORTUGUESE_CREOLE
989,SUBURB_SPEAKS_PUNJABI
990,SUBURB_SPEAKS_ROHINGYA
991,SUBURB_SPEAKS_ROMANIAN
992,SUBURB_SPEAKS_ROMANY
993,SUBURB_SPEAKS_ROTUMAN
994,SUBURB_SPEAKS_RUSSIAN
995,SUBURB_SPEAKS_SAMOAN
996,SUBURB_SPEAKS_SCANDINAVIAN
997,SUBURB_SPEAKS_SERBIAN
998,SUBURB_SPEAKS_SERBO-CROATIAN/YUGOSLAVIAN
999,SUBURB_SPEAKS_SEYCHELLES_CREOLE
1000,SUBURB_SPEAKS_SHILLUK
1001,SUBURB_SPEAKS_SHONA
1002,SUBURB_SPEAKS_SIGN_LANGUAGES
1003,SUBURB_SPEAKS_SINDHI
1004,SUBURB_SPEAKS_SINHALESE
1005,SUBURB_SPEAKS_SLOVAK
1006,SUBURB_SPEAKS_SLOVENE
1007,SUBURB_SPEAKS_SOMALI
1008,SUBURB_SPEAKS_SOUTHEAST_ASIAN_AUSTRONESIAN_LANGUAGES
1009,SUBURB_SPEAKS_SOUTHERN_ASIAN_LANGUAGES
1010,SUBURB_SPEAKS_SPANISH
1011,SUBURB_SPEAKS_SPANISH_CREOLE
1012,SUBURB_SPEAKS_SWAHILI
1013,SUBURB_SPEAKS_SWEDISH
1014,SUBURB_SPEAKS_SWISS
1015,SUBURB_SPEAKS_TAGALOG
1016,SUBURB_SPEAKS_TAI
1017,SUBURB_SPEAKS_TAMIL
1018,SUBURB_SPEAKS_TATAR
1019,SUBURB_SPEAKS_TELUGU
1020,SUBURB_SPEAKS_TETUM
1021,SUBURB_SPEAKS_THAI
1022,SUBURB_SPEAKS_TIBETAN
1023,SUBURB_SPEAKS_TIGRE
1024,SUBURB_SPEAKS_TIGRINYA
1025,SUBURB_SPEAKS_TIMORESE
1026,SUBURB_SPEAKS_TOK_PISIN_(NEOMELANESIAN)
1027,SUBURB_SPEAKS_TOKELAUAN
1028,SUBURB_SPEAKS_TONGAN
1029,SUBURB_SPEAKS_TSWANA
1030,SUBURB_SPEAKS_TULU
1031,SUBURB_SPEAKS_TURKIC
1032,SUBURB_SPEAKS_TURKISH
1033,SUBURB_SPEAKS_TURKMEN
1034,SUBURB_SPEAKS_TUVALUAN
1035,SUBURB_SPEAKS_UKRAINIAN
1036,SUBURB_SPEAKS_URDU
1037,SUBURB_SPEAKS_UYGUR
1038,SUBURB_SPEAKS_UZBEK
1039,SUBURB_SPEAKS_VIETNAMESE
1040,SUBURB_SPEAKS_WAJARRI
1041,SUBURB_SPEAKS_WARLPIRI
1042,SUBURB_SPEAKS_WELSH
1043,SUBURB_SPEAKS_WERGAIA
1044,SUBURB_SPEAKS_WIRADJURI
1045,SUBURB_SPEAKS_WU
1046,SUBURB_SPEAKS_XHOSA
1047,SUBURB_SPEAKS_YANKUNYTJATJARA
1048,SUBURB_SPEAKS_YIDDISH
1049,SUBURB_SPEAKS_YIDINY
1050,SUBURB_SPEAKS_YOLNGU_MATHA
1051,SUBURB_SPEAKS_YORTA_YORTA
1052,SUBURB_SPEAKS_YORUBA
1053,SUBURB_SPEAKS_YUMPLATOK_(TORRES_STRAIT_CREOLE)
1054,SUBURB_SPEAKS_ZOMI
1055,SUBURB_SPEAKS_ZULU
1056,INT_STUDENT_RENTAL_PRICE_BRACKET
1057,NUMBER_OF_INT_STUDENTS_IN_RENTAL_BRACKET
1058,INTERNATIONAL_STUDENTS_RENTING_IN_SUBURB
1059,AVG_RENTAL_EXPENDITURE_PER_INT_STUDENT_PER_SUBURB
1060,AVG_RENTAL_EXPENDITURE_FOR_INT_STUDENTS_IN_VICTORIA
1061,VIC_INT_STUDENT_MOST_COMMON_EXPENSE_TIER
1062,VIC_TOTAL_CRIME_STATS
1063,TOTAL_CRIME_IN_SUBURB_STATS
1064,AVG_CRIME_PER_SUBURB_VIC_STATS
